GeneId	Ks	P2	ReadDepth	GeneProduct
cds5	0	0	0.77136	pantothenate synthetase
cds28	0	0	0.963768	ATP-dependent Clp protease adapter protein
cds4	0	0	0.811404	orotidine 5'-phosphate decarboxylase
cds31	0	0	1.0034	nucleoid-associated protein
cds27	0	0	0.84058	universal stress protein
cds25	0	0	0.818874	ATP-dependent dethiobiotin synthetase BioD
cds30	0	0	0.983051	aspartate 1-decarboxylase
cds2	0	0	0.732852	2-dehydro-3-deoxyphosphooctonate aldolase
cds24	0	0	0.831461	hypothetical protein
cds16	0	0	0.785714	chemotaxis protein CheV
cds22	0	0	0.624512	type II citrate synthase
cds7	0	0	0.598416	molecular chaperone GroEL
cds15	0	0	0.687943	hypothetical protein
cds34	0	0	0.808943	type IV secretory pathway protein
cds23	0	0	0.638498	isocitrate dehydrogenase
cds33	0	0	0.698864	hypothetical protein
cds9	0	0	0.715476	DNA primase
cds48	0	0	0.695906	hypothetical protein
cds37	0	0	0.742765	nodulation protein NolK
cds51	0	0	1.09962	hypothetical protein
cds50	0	0	0.817544	hypothetical protein
cds53	0	0	0.904762	hypothetical protein
cds38	0	0	0.684685	hydrogenase expression/formation protein HypE
cds41	0	0	0.693848	adenine-specific DNA methyltransferase
cds40	0	0	0.695871	agmatine deiminase
cds35	0	0	0.665251	mannose-6-phosphate isomerase
cds58	0	0	0.726797	urease accessory protein UreF
cds65	0	0	1.05556	30S ribosomal protein S20
cds67	0	0	0.554264	membrane protein
cds57	0	0	0.796667	urease accessory protein UreG
cds42	0	0	0.614232	cytosine specific DNA methyltransferase
cds59	0	0	1.0039	urease accessory protein UreE
cds60	0	0	0.92517	acid-activated urea channel
cds45	0	0	0.64051	sodium/proline symporter
cds26	0	0	0.705387	hypothetical protein
cds63	0	0	0.938819	lipoprotein signal peptidase
cds14	0	0	0.664552	VirB4 family type IV secretion/conjugal transfer ATPase
cds74	0	0	0.968254	hypothetical protein
cds72	0	0	0.841026	30S ribosomal protein S9
cds73	0	0	0.816901	50S ribosomal protein L13
cds49	0	0	0.64742	hypothetical protein
cds62	0	0	0.822873	urease subunit alpha
cds39	0	0	0.577489	[NiFe] hydrogenase maturation protein HypF
cds66	0	0	0.598678	peptide chain release factor 1
cds29	0	0	0.627134	ATP-dependent Clp protease ATP-binding subunit ClpA
cds78	0	0	0.721264	aminodeoxyfutalosine nucleosidase
cds55	0	0	0.585737	ATP-binding protein
cds82	0	0	0.768362	hypothetical protein
cds81	0	0	0.64988	type II restriction-modification system methyltransferase
cds84	0	0	0.7493	hypothetical protein
cds83	0	0	0.644444	2-hydroxyacid dehydrogenase
cds64	0	0	0.687593	phosphoglucosamine mutase
cds61	0	0	0.605263	urease subunit beta
cds88	0	0	0.774278	membrane protein
cds92	0	0	0.721854	S-ribosylhomocysteinase
cds89	0	0	0.708974	glycosyltransferase
cds87	0	0	0.614273	hypothetical protein
cds79	0	0	0.745161	malonyl CoA-ACP transacylase
cds100	0	0	1.06734	hypothetical protein
cds69	0	0	0.687991	hypothetical protein
cds97	0	0	0.792982	heat shock protein GrpE
cds71	0	0	0.627102	methyl-accepting chemotaxis transducer TlpC
cds109	0	0	1.2803	hypothetical protein
cds85	0	0	0.5859	threonine synthase
cds112	0	0	1.26154	50S ribosomal protein L35
cds94	0	0	0.663409	cysteine synthetase CysK
cds107	0	0	0.563074	hypothetical protein
cds113	0	0	1.14815	50S ribosomal protein L20
cds91	0	0	0.557847	2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase
cds93	0	0	0.621172	cystathionine gamma-synthase
cds77	0	0	0.653274	RNA polymerase sigma factor RpoD
cds99	0	0	0.906609	hypothetical protein
cds104	0	0	0.622438	hypothetical protein
cds98	0	0	0.707581	heat-inducible transcription repressor
cds122	0	0	1.17037	hypothetical protein
cds111	0	0	0.710784	translation initiation factor IF-3
cds116	0	0	1.07746	hypothetical protein
cds90	0	0	0.596584	methyl-accepting chemotaxis protein TlpB
cds96	0	0	0.617284	molecular chaperone DnaK
cds117	0	0	0.789779	hypothetical protein
cds123	0	0	0.64488	peroxiredoxin bcp
cds86	0	0	0.591223	methyl-accepting chemotaxis protein TlpA
cds114	0	0	0.847851	membrane protein
cds126	0	0	0.72428	hypothetical protein
cds134	0	0	1.30918	hypothetical protein
cds46	0	0	0.617763	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
cds132	0	0	1.07207	cbb3-type cytochrome c oxidase subunit IV
cds124	0	0	0.666667	hypothetical protein
cds141	0	0	0.931159	hypothetical protein
cds121	0	0	0.523704	phospho-2-dehydro-3-deoxyheptonate aldolase
cds136	0	0	0.722504	hypothetical protein
cds131	0	0	0.735336	cbb3-type cytochrome c oxidase subunit II
cds119	0	0	0.58114	L-serine deaminase SdaA
cds135	0	0	0.808547	hypothetical protein
cds133	0	0	0.713124	cbb3-type cytochrome c oxidase subunit III
cds101	0	0	0.657658	hypothetical protein
cds120	0	0	0.665862	serine transporter SdaC
cds137	0	0	0.690037	membrane protein
cds103	0	0	0.613749	DNA topoisomerase I
cds125	0	0	0.60166	iron-sulfur cluster-binding protein
cds142	0	0	0.79602	hypothetical protein
cds138	0	0	0.721065	hypothetical protein
cds143	0	0	0.895706	shikimate kinase
cds151	0	0	1.04167	hypothetical protein
cds158	0	0	1.25114	hypothetical protein
cds108	0	0	0.589586	phosphoenolpyruvate synthase
cds139	0	0	0.663793	recombinase RecA
cds146	0	0	0.689468	beta-lactamase HcpD
cds127	0	0	0.615152	L-lactate permease LctP
cds128	0	0	0.602657	L-lactate permease LctP
cds145	0	0	0.647006	lipopolysaccharide 1%2C2-glucosyltransferase RfaJ
cds150	0	0	0.848101	hypothetical protein
cds130	0	0	0.645535	cbb3-type cytochrome c oxidase subunit I
cds147	0	0	0.788382	transcriptional regulator
cds153	0	0	0.825459	hypothetical protein
cds148	0	0	0.621399	delta-aminolevulinic acid dehydratase
cds140	0	0	0.663544	enolase
cds149	0	0	0.79351	response regulator OmpR
cds157	0	0	0.723295	hypothetical protein
cds161	0	0	0.820922	elongation factor P
cds144	0	0	0.743992	membrane protein
cds156	0	0	0.746094	flagellar biosynthesis protein FliR
cds159	0	0	0.738889	peptidylprolyl isomerase
cds170	0	0	0.704527	hypothetical protein
cds163	0	0	0.744548	ABC transporter ATP-binding protein
cds165	0	0	0.822222	CvpA family protein
cds169	0	0	0.737562	hypothetical protein
cds154	0	0	0.664835	peptide chain release factor 2
cds182	0	0	1.58503	50S ribosomal protein L32
cds168	0	0	0.896869	hypothetical protein
cds180	0	0	0.859903	nucleoside diphosphate kinase
cds160	0	0	0.719697	fructose-bisphosphate aldolase
cds171	0	0	0.947566	hypothetical protein
cds185	0	0	0.841146	hypothetical protein
cds155	0	0	0.657313	molybdopterin biosynthesis protein MoeA
cds181	0	0	1.03922	hypothetical protein
cds162	0	0	0.722385	pseudaminic acid synthase
cds152	0	0	0.70922	protease
cds175	0	0	0.820312	fumarate reductase cytochrome b-556 subunit
cds177	0	0	0.682367	enoyl-ACP reductase
cds178	0	0	0.588526	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
cds173	0	0	0.800813	fumarate reductase iron-sulfur subunit
cds176	0	0	0.72766	triosephosphate isomerase
cds164	0	0	0.684664	apolipoprotein N-acyltransferase
cds197	0	0	0.815217	phospholipid-binding protein
cds179	0	0	0.588083	S-adenosylmethionine synthetase
cds167	0	0	0.729017	serine hydroxymethyltransferase
cds198	0	0	0.883333	DNA-binding protein
cds183	0	0	0.697148	glycerol-3-phosphate acyltransferase PlsX
cds201	0	0	1.15315	hypothetical protein
cds184	0	0	0.688755	3-oxoacyl-ACP synthase III
cds166	0	0	0.606906	lysine--tRNA ligase
cds194	0	0	0.690387	phosphatidate cytidylyltransferase
cds186	0	0	0.634383	multiple resistance/pH adaption protein mrp
cds191	0	0	0.601562	succinyl-diaminopimelate desuccinylase
cds204	0	0	0.683453	membrane protein
cds210	0	0	0.666667	hypothetical protein
cds172	0	0	0.662691	hypothetical protein
cds196	0	0	0.667542	beta-1%2C4-N-acetylgalactosamyltransferase
cds188	0	0	0.628234	membrane protein
cds200	0	0	0.687054	nitrogen fixation protein NifU
cds195	0	0	0.646793	1-deoxy-D-xylulose 5-phosphate reductoisomerase
cds208	0	0	0.684426	3-deoxy-manno-octulosonate cytidylyltransferase
cds212	0	0	0.717514	membrane protein
cds214	0	0	0.884409	hypothetical protein
cds219	0	0	1.06313	hypothetical protein
cds207	0	0	0.655647	membrane protein
cds199	0	0	0.641753	cysteine desulfurase
cds209	0	0	0.730576	protein-disulfide isomerase
cds202	0	0	0.51787	DNA repair protein RadA
cds174	0	0	0.586014	fumarate reductase flavoprotein subunit
cds206	0	0	0.657289	sulfate permease
cds203	0	0	0.65463	bifunctional methionine sulfoxide reductase subunits A/B
cds221	0	0	0.944828	DNA protection during starvation protein
cds220	0	0	1.27018	hypothetical protein
cds213	0	0	0.625468	beta-lactamase HcpE
cds192	0	0	0.60075	tRNA uridine 5-carboxymethylaminomethyl modification protein GidA
cds193	0	0	0.68053	carboxylate transporter
cds215	0	0	0.587405	porphobilinogen deaminase
cds223	0	0	0.959119	hypothetical protein
cds189	0	0	0.629689	chaperone protein HtpG
cds227	0	0	0.814815	hypothetical protein
cds218	0	0	0.734848	octaprenyl-diphosphate synthase IspB
cds238	0	0	0.839138	hypothetical protein
cds232	0	0	0.811189	flagellar FliJ family protein
cds233	0	0	0.733333	hypothetical protein
cds226	0	0	0.613407	membrane protein
cds229	0	0	0.66175	ABC transporter permease
cds234	0	0	0.593123	zinc metalloprotease
cds244	0	0	1.23045	hypothetical protein
cds224	0	0	0.717201	flagellar basal body P-ring biosynthesis protein FlgA
cds217	0	0	0.625926	glutamyl-tRNA reductase
cds250	0	0	0.709273	hypothetical protein
cds239	0	0	0.761528	adenine-specific DNA methyltransferase
cds241	0	0	0.677732	cytochrome c biogenesis protein CcdA
cds230	0	0	0.614071	membrane protein
cds222	0	0	0.685864	signal-transducing histidine kinase
cds235	0	0	0.652415	exodeoxyribonuclease VII large subunit
cds249	0	0	0.735185	hypothetical protein
cds216	0	0	0.551326	proline--tRNA ligase
cds231	0	0	0.599515	adenylosuccinate synthetase
cds246	0	0	0.80581	hypothetical protein
cds253	0	0	1.17255	ferredoxin
cds248	0	0	0.810861	membrane protein
cds252	0	0	0.863799	hypothetical protein
cds228	0	0	0.58156	ABC transporter ATP-binding protein
cds242	0	0	0.602463	dihydroorotase PyrC
cds247	0	0	0.716463	hypothetical protein
cds243	0	0	0.67561	adenosine deaminase
cds264	0	0	0.729958	membrane protein
cds263	0	0	0.815029	hypothetical protein
cds255	0	0	0.59824	lipopolysaccharide heptosyltransferase
cds245	0	0	0.665906	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
cds256	0	0	0.619048	lipid A biosynthesis lauroyl acyltransferase
cds267	0	0	1.13746	chorismate mutase
cds257	0	0	0.614695	queuine tRNA-ribosyltransferase
cds259	0	0	0.67345	3-dehydroquinate synthase
cds251	0	0	0.683681	ATP-dependent nuclease AddB
cds272	0	0	1.07619	50S ribosomal protein L21
cds273	0	0	1.13109	50S ribosomal protein L27
cds254	0	0	0.609622	exopolyphosphatase
cds270	0	0	0.661765	acylamide amidohydrolase
cds240	0	0	0.555815	chaperone protein ClpB
cds283	0	0	0.996337	F0F1 ATPase subunit
cds268	0	0	0.658648	hypothetical protein
cds266	0	0	0.626437	diaminopimelate decarboxylase
cds284	0	0	0.817284	membrane protein
cds278	0	0	0.649318	dipeptide ABC transporter ATP-binding protein DppF
cds260	0	0	0.579517	membrane protein
cds287	0	0	0.783198	hypothetical protein
cds262	0	0	0.61948	ATP-dependent zinc metalloprotease FtsH
cds276	0	0	0.629371	dipeptide ABC transporter permease DppC
cds295	0	0	1.07917	preprotein translocase subunit TatA
cds281	0	0	0.818018	hypothetical protein
cds275	0	0	0.614925	dipeptide ABC transporter permease DppB
cds280	0	0	0.742424	hypothetical protein
cds291	0	0	0.824427	hypothetical protein
cds279	0	0	0.639889	GTPase ObgE
cds277	0	0	0.652778	dipeptide ABC transporter ATP-binding protein DppD
cds290	0	0	0.803509	endoribonuclease VapD
cds286	0	0	0.600907	polysaccharide deacetylase
cds285	0	0	0.645051	amidohydrolase
cds298	0	0	0.80663	nuclease NucT
cds269	0	0	0.576786	aminodeoxychorismate synthase component I
cds282	0	0	0.629544	glutamate-1-semialdehyde aminotransferase
cds300	0	0	0.777311	flagellar basal body L-ring protein
cds307	0	0	1.08547	cell division topological specificity factor MinE
cds297	0	0	0.523057	poly E-rich protein
cds288	0	0	0.636646	ATP-binding protein
cds296	0	0	0.726248	guanylate kinase
cds311	0	0	0.379189	hypothetical protein
cds293	0	0	0.693122	heme oxygenase
cds299	0	0	0.798693	membrane protein
cds309	0	0	0.930864	Holliday junction resolvase-like protein
cds289	0	0	0.625654	MFS transporter
cds274	0	0	0.684242	dipeptide ABC transporter substrate-binding protein DppA
cds302	0	0	0.832413	UDP-4-amino-4%2C6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase
cds304	0	0	0.703704	NAD synthetase
cds303	0	0	0.658147	tetraacyldisaccharide 4'-kinase
cds305	0	0	0.620342	ketol-acid reductoisomerase
cds319	0	0	0.662182	membrane protein
cds306	0	0	0.72119	septum site-determining protein MinD
cds308	0	0	0.677737	DNA protecting protein A
cds325	0	0	0.700922	hypothetical protein
cds316	0	0	0.580825	pseudouridine synthase
cds271	0	0	0.597909	flagellar hook-associated protein FlgL
cds301	0	0	0.660232	bifunctional pseudaminic acid cytidylyltransferase/UDP-2%2C4-diacetamido-2%2C4%2C6-trideoxy-beta-L-altropyranose hydrolase
cds294	0	0	0.660517	arginine--tRNA ligase
cds322	0	0	0.738739	flagellar assembly protein H
cds326	0	0	0.652058	short chain alcohol dehydrogenase
cds336	0	0	0.715499	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
cds331	0	0	0.752381	protein-L-isoaspartate O-methyltransferase
cds329	0	0	0.696845	tRNA pseudouridine synthase A
cds321	0	0	0.715116	flagellar motor switch protein FliG
cds328	0	0	0.661836	UDP-glucose 4-epimerase
cds334	0	0	0.735632	hypothetical protein
cds330	0	0	0.692678	permease
cds318	0	0	0.620284	CTP synthetase
cds317	0	0	0.591231	single-stranded-DNA-specific exonuclease RecJ
cds337	0	0	0.726003	deoxycytidine triphosphate deaminase
cds324	0	0	0.563847	elongation factor 4
cds342	0	0	0.782282	thiol:disulfide interchange protein DsbC
cds340	0	0	0.939815	membrane protein
cds320	0	0	0.664319	flagellar MS-ring protein FliF
cds339	0	0	0.726872	rRNA small subunit methyltransferase E
cds350	0	0	1.18615	hypothetical protein
cds351	0	0	1.13502	hypothetical protein
cds333	0	0	0.662234	UDP-4-amino-4%2C6-dideoxy-N-acetyl-beta-L-altrosamine aminotransferase
cds341	0	0	0.714428	ferrochelatase
cds332	0	0	0.832359	ribonucleotide-diphosphate reductase subunit beta
cds353	0	0	0.752732	tRNA methyltransferase
cds348	0	0	0.815238	hypothetical protein
cds327	0	0	0.682943	membrane protein
cds335	0	0	0.646333	biotin carboxylase
cds355	0	0	0.824351	2-Cys peroxiredoxin
cds345	0	0	0.628805	glutamate dehydrogenase
cds358	0	0	0.75	chemotaxis protein CheV
cds346	0	0	0.736462	SAM-dependent methyltransferase
cds354	0	0	0.766355	iron-dependent superoxide dismutase
cds349	0	0	0.690571	hypothetical protein
cds363	0	0	0.830601	hypothetical protein
cds356	0	0	0.859438	chemotaxis protein CheW
cds360	0	0	0.744395	hypothetical protein
cds359	0	0	0.71805	hypothetical protein
cds347	0	0	0.647059	zinc-metallo protease
cds369	0	0	0.914286	protein kinase C inhibitor
cds373	0	0	0.836401	hypothetical protein
cds338	0	0	0.60485	membrane protein
cds371	0	0	0.849408	hypothetical protein
cds352	0	0	0.567742	primosome assembly protein PriA
cds365	0	0	0.774545	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
cds368	0	0	0.705167	phenylalanine--tRNA ligase subunit alpha
cds375	0	0	0.765333	neuraminyllactose-binding hemagglutinin HpaA
cds382	0	0	0.90676	hypothetical protein
cds361	0	0	0.641275	menaquinone biosynthesis decarboxylase
cds381	0	0	0.804071	tRNA (mo5U34)-methyltransferase
cds366	0	0	0.644961	3-phosphoshikimate 1-carboxyvinyltransferase
cds343	0	0	0.580932	cytochrome c biogenesis protein
cds408	0	0	1.26407	hypothetical protein
cds370	0	0	0.609977	cysteine desulfurase
cds374	0	0	0.587426	GMP synthase
cds362	0	0	0.627302	D-3-phosphoglycerate dehydrogenase
cds357	0	0	0.607794	histidine kinase CheA
cds378	0	0	0.689744	cyclopropane fatty acid synthase
cds409	0	0	1.05077	hypothetical protein
cds380	0	0	0.741071	hypothetical protein
cds410	0	0	1.22727	hypothetical protein
cds411	0	0	1.36709	hypothetical protein
cds418	0	0	0.856322	membrane protein
cds383	0	0	0.559829	glycosyl transferase
cds417	0	0	0.69401	hypothetical protein
cds424	0	0	0.750337	molybdenum ABC transporter substrate-binding protein ModA
cds423	0	0	0.798574	membrane protein
cds425	0	0	0.819259	molybdenum ABC transporter permease ModB
cds428	0	0	0.664855	membrane protein
cds426	0	0	0.671679	molybdenum ABC transporter ATP-binding protein ModD
cds377	0	0	0.649573	mechanosensitive ion channel protein
cds372	0	0	0.61606	biotin sulfoxide reductase
cds367	0	0	0.606972	phenylalanine--tRNA ligase subunit beta
cds384	0	0	0.596861	arginine decarboxylase
cds439	0	0	1.15873	50S ribosomal protein L28
cds432	0	0	0.622842	hypothetical protein
cds444	0	0	0.845771	acyl-CoA thioesterase YbgC
cds419	0	0	0.558468	hypothetical protein
cds422	0	0	0.624301	potassium transporter
cds443	0	0	1.01916	hypothetical protein
cds427	0	0	0.612069	glutamate--tRNA ligase
cds416	0	0	0.547468	hypothetical protein
cds433	0	0	0.65291	catalase-like protein
cds430	0	0	0.683157	glycosyltransferase family protein
cds415	0	0	0.561553	type I restriction-modification system endonuclease
cds440	0	0	0.712067	neuraminyllactose-binding hemagglutinin
cds441	0	0	0.590395	phospho-N-acetylmuramoyl-pentapeptide-transferase
cds438	0	0	0.626209	potassium channel protein
cds265	0	0	0.550564	toxin-like outer membrane protein
cds447	0	0	0.633895	phospholipase A1
cds435	0	0	0.66043	membrane protein
cds451	0	0	0.691706	NUDIX hydrolase
cds442	0	0	0.588652	UDP-N-acetylmuramoylalanine--D-glutamate ligase
cds454	0	0	0.671895	4-hydroxy-tetrahydrodipicolinate reductase
cds446	0	0	0.542513	sodium- and chloride-dependent transporter
cds458	0	0	0.710817	50S ribosomal protein L9
cds457	0	0	0.625695	hypothetical protein
cds448	0	0	0.645333	DNA polymerase III subunit beta
cds429	0	0	0.640415	adenine-specific DNA methyltransferase
cds453	0	0	0.536232	glycolate oxidase subunit GlcD
cds464	0	0	0.971264	cag pathogenicity island protein cag1
cds450	0	0	0.706271	membrane protein
cds459	0	0	0.707182	ATP-dependent protease peptidase subunit HslV
cds463	0	0	0.640193	Sel1 repeat-containing protein
cds445	0	0	0.670429	sodium- and chloride-dependent transporter
cds478	0	0	1.2029	cag pathogenicity island protein cag15
cds477	0	0	1.12598	cag pathogenicity island protein cag14
cds469	0	0	0.856667	Cag-specific translocation protein CagZ
