GeneId	Ks	P2	ReadDepth	GeneProduct
cds1327	0.00210626	0	4.13235	hypothetical protein
cds54	0.00202071	0	5.13842	hypothetical protein
cds187	0.00196708	0.000213545	4.18466	lipopolysaccharide biosynthesis protein
cds896	0.00193984	0	4.27903	conjugal transfer protein TraG
cds117	0.00192809	0	3.39837	hypothetical protein
cds99	0.00190758	0	5.10345	hypothetical protein
cds22	0.00177952	3.55109e-06	3.44965	type II citrate synthase
cds81	0.00165573	0	3.97002	type II restriction-modification system methyltransferase
cds691	0.00157007	0	2.86047	hypothetical protein
cds1218	0.00150539	1.13127e-05	4.07732	magnesium transport protein CorA
cds1439	0.00142375	0	3.71537	4-hydroxythreonine-4-phosphate dehydrogenase
cds725	0.00136579	0	3.90956	flagellar motor protein MotB
cds1321	0.00135735	5.52691e-05	4.15556	thioredoxin
cds75	0.00134842	0	3.70067	malate:quinone oxidoreductase
cds468	0.00134191	6.39149e-05	3.82175	type IV secretion system ATPase
cds792	0.00131963	0	3.24535	cysteine--tRNA ligase
cds227	0.00131894	0	4.40185	hypothetical protein
cds781	0.00131565	0	4.26027	hypothetical protein
cds659	0.00130743	0	3.44078	tRNA (guanine-N(7)-)-methyltransferase
cds567	0.00130695	0	3.50074	Ni/Fe-hydrogenase B-type cytochrome subunit
cds145	0.00128617	0.000182979	3.41644	lipopolysaccharide 1%2C2-glucosyltransferase RfaJ
cds154	0.00128185	1.18032e-05	3.65751	peptide chain release factor 2
cds65	0.00123253	0	5.50741	30S ribosomal protein S20
cds551	0.0012172	9.3144e-05	7.41071	hypothetical protein
cds1086	0.00119911	0	3.50777	multidrug transporter
cds417	0.00113023	0	3.54167	hypothetical protein
cds769	0.00110422	0	3.9881	pantothenate kinase
cds1232	0.00107608	7.46413e-05	3.01469	4-hydroxybenzoate octaprenyltransferase
cds1235	0.00102632	0	3.20985	bifunctional ADP-dependent (S)-NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase
cds748	0.000991409	0	3.42515	UDP-N-acetylglucosamine 4%2C6-dehydratase
cds802	0.000986982	0.000109622	3.31594	membrane protein
cds626	0.000985343	0	3.43042	rRNA small subunit methyltransferase H
cds995	0.000942876	0	3.81209	pyruvate flavodoxin oxidoreductase subunit alpha
cds656	0.000938265	0	3.6178	rod shape-determining protein RodA
cds1049	0.000907993	0	3.125	carbon starvation protein CstA
cds1038	0.000880172	0	3.12456	membrane protein
cds14	0.000854569	0	3.26946	VirB4 family type IV secretion/conjugal transfer ATPase
cds611	0.000834855	0	2.98548	ferrous iron transport protein FeoB
cds216	0.000812244	0	3.3143	proline--tRNA ligase
cds1418	0.000781939	2.51365e-05	2.93812	iron(III) ABC transporter substrate-binding protein CeuE
cds661	0.000780232	0	3.47831	protein insertion permease FtsX
cds342	0.000767375	0	4.21622	thiol:disulfide interchange protein DsbC
cds1180	0.000747725	0	6.83333	30S ribosomal protein S14
cds442	0.000739846	0	3.23798	UDP-N-acetylmuramoylalanine--D-glutamate ligase
cds67	0.000722616	0	5.05039	membrane protein
cds415	0.000712117	0	2.81503	type I restriction-modification system endonuclease
cds9	0.000698318	0	3.20357	DNA primase
cds999	0.000696788	0	3.49267	excinuclease ABC subunit B
cds264	0.000685871	0	4.55485	membrane protein
cds1162	0.000680654	0	5.6416	hypothetical protein
cds733	0.000622201	0	5.14783	hypothetical protein
cds1002	0.000615461	0	3.62127	Sel1 repeat-containing protein
cds102	0.000575086	0	3.43107	flagellin B
cds1224	0.000570941	0	3.76739	protease
cds701	0.00056796	0	3.69691	Fis family transcriptional regulator
cds1159	0.000562101	0	4.33911	hypothetical protein
cds377	0.000560025	0	3.49466	mechanosensitive ion channel protein
cds1041	0.000558207	0	4.15603	endoribonuclease
cds1355	0.000540184	0	5.0963	hypothetical protein
cds1333	0.000532516	0	3.19597	DNA polymerase I
cds942	0.000526468	2.15659e-05	3.03158	membrane protein
cds1440	0.00052383	0	3.57283	tRNA N6-adenosine threonylcarbamoyltransferase
cds373	0.000521044	0	3.61963	hypothetical protein
cds638	0.000518572	0	3.52266	L-asparaginase II
cds46	0.00051005	0	3.62704	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
cds932	0.000485108	0	5.04535	ribosome maturation factor RimP
cds958	0.000472167	0	3.06702	copper-transporting ATPase
cds129	0.000471028	0	3.6079	DNA glycosylase MutY
cds175	0.000471024	0	4.02344	fumarate reductase cytochrome b-556 subunit
cds360	0.000467406	0	3.98804	hypothetical protein
cds1285	0.000460543	0	3.49876	metal-dependent hydrolase
cds444	0.000456188	0	4.30348	acyl-CoA thioesterase YbgC
cds777	0.000450662	0	3.04451	flagellar hook protein FlgE
cds1348	0.000446373	0	4.63176	hypothetical protein
cds1425	0.00043949	0	4.2862	hypothetical protein
cds1097	0.000435098	0	3.6539	isoprenyl transferase
cds1388	0.000431544	0	5.6	hypothetical protein
cds71	0.00042605	8.99391e-06	3.38427	methyl-accepting chemotaxis transducer TlpC
cds23	0.000411612	0	3.38419	isocitrate dehydrogenase
cds680	0.000410871	0	2.91458	flagellar biosynthesis protein FlhB
cds1294	0.000404623	9.42438e-06	3.72626	KpsF/GutQ family protein
cds988	0.000375285	0	3.45895	glucokinase
cds364	0.00037408	0	3.39797	30S ribosomal protein S1
cds962	0.000373058	0	4.52519	hypothetical protein
cds186	0.000371225	7.81388e-06	3.37772	multiple resistance/pH adaption protein mrp
cds1423	0.00036655	0	3.91866	GTP-binding protein EngB
cds1349	0.000364008	0	3.54465	hypothetical protein
cds98	0.000360718	7.08886e-06	4.5355	heat-inducible transcription repressor
cds431	0.00035678	6.73721e-06	3.27333	GTP-binding protein
cds944	0.000354088	0	3.88438	3-methyl-2-oxobutanoate hydroxymethyltransferase
cds36	0.000353448	0	3.55934	GDP-D-mannose dehydratase
cds92	0.000343012	0	3.61589	S-ribosylhomocysteinase
cds164	0.000340569	0	3.22535	apolipoprotein N-acyltransferase
cds1098	0.000338454	0	3.366	D-lactate dehydrogenase
cds1201	0.000335849	0	3.51816	membrane protein
cds511	0.000327066	9.32559e-06	3.13749	cytosol aminopeptidase
cds144	0.000326269	1.17116e-05	3.87043	membrane protein
cds647	0.000323411	5.09549e-06	3.28333	ribosomal protein S12 methylthiotransferase
cds1411	0.0003224	0	4.62453	elongation factor Ts
cds384	0.000321461	0	3.43506	arginine decarboxylase
cds423	0.000321299	0	3.82709	membrane protein
cds1356	0.000318867	0	4.36275	hypothetical protein
cds839	0.000317013	0	3.88197	amino acid ABC transporter substrate-binding protein
cds413	0.000316677	0	1.69126	type I restriction-modification system specificity protein
cds1149	0.000312326	0	3.49638	phosphomannomutase
cds1222	0.000312141	0	3.73997	1-acylglycerol-3-phosphate O-acyltransferase
cds821	0.000306107	1.51234e-05	3.12216	carbamoyl phosphate synthase large subunit
cds876	0.000305608	0	3.27113	cell division protein FtsA
cds835	0.000304721	0	3.66255	hypothetical protein
cds940	0.000304023	4.9167e-06	3.1253	hypothetical protein
cds1320	0.000299188	0	4.14376	lipoprotein
cds713	0.000296679	0	3.23768	3%2C4-dihydroxy-2-butanone-4-phosphate synthase
cds966	0.000296	0	3.65614	restriction endonuclease
cds29	0.000293471	0	3.39263	ATP-dependent Clp protease ATP-binding subunit ClpA
cds1326	0.000290977	0	4.70501	hypothetical protein
cds1312	0.000289524	0	5.00282	membrane protein insertion efficiency factor
cds351	0.000284219	0	5.62869	hypothetical protein
cds1125	0.000277557	0	4.22798	hypothetical protein
cds601	0.000274462	0	3.28536	membrane protein
cds479	0.000273806	0	3.54288	cag pathogenicity island protein cag16
cds88	0.000273187	0	4.16273	membrane protein
cds714	0.000272454	0	2.81404	lipooligosaccharide biosynthesis protein
cds1241	0.000271805	8.91083e-06	3.59858	adenine-specific DNA methyltransferase
cds1387	0.000271752	0	4.17864	hypothetical protein
cds1156	0.000271661	0	3.72389	anthranilate synthase component I
cds631	0.000270369	0	3.30361	RNA polymerase factor sigma-54
cds749	0.000268038	0	3.36933	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase
cds171	0.000266197	0	4.77528	hypothetical protein
cds319	0.000263462	0	3.53064	membrane protein
cds209	0.000261294	6.70604e-06	3.90602	protein-disulfide isomerase
cds374	0.000261116	0	3.37917	GMP synthase
cds456	0.000259679	1.54031e-05	3.41355	glutamine synthetase GlnA
cds1138	0.000256723	0	6.25974	hypothetical protein
cds634	0.000256212	0	3.25389	DNA polymerase III subunits gamma and tau
cds1416	0.000254956	0	3.07798	cell division protein FtsW
cds1027	0.000253956	0	3.59217	hypothetical protein
cds1341	0.000252942	0	3.47682	DNA helicase II UvrD
cds1161	0.000250631	0	4.16514	aminopyrimidine aminohydrolase
cds1039	0.000247265	0	3.88889	pyrroline-5-carboxylate reductase
cds588	0.000246507	3.32643e-06	2.84188	outer membrane protein assembly factor BamA
cds123	0.000245689	0	4.36819	peroxiredoxin bcp
cds700	0.000245552	0	3.07424	cadmium%2C zinc and cobalt-transporting ATPase
cds507	0.000243919	0	3.60341	diaminopimelate epimerase
cds1107	0.000242742	0	3.88889	DNA polymerase III subunit delta'
cds750	0.000238874	0	3.31165	hypothetical protein
cds380	0.00023872	0	3.52877	hypothetical protein
cds758	0.000236499	0	2.8962	membrane protein
cds349	0.000231114	0	3.08499	hypothetical protein
cds518	0.000230106	0	3.66439	bifunctional 5%2C10-methylene-tetrahydrofolate dehydrogenase/5%2C10-methylene-tetrahydrofolate cyclohydrolase
cds773	0.000229817	0	4.4303	transcription elongation factor GreA
cds546	0.000229385	0	3.60321	membrane protein
cds317	0.000228251	3.37556e-06	3.40554	single-stranded-DNA-specific exonuclease RecJ
cds1036	0.000228096	0	3.72881	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
cds155	0.000225435	3.74219e-06	3.47959	molybdopterin biosynthesis protein MoeA
cds1422	0.00022332	0	4.04054	membrane protein
cds1094	0.000222168	0	3.55608	phosphoribosylamine--glycine ligase
cds114	0.000221164	0	3.55168	membrane protein
cds1390	0.000217378	0	4.54885	thymidylate synthase
cds880	0.000216406	0	3.64606	mechanosensitive ion channel protein
cds1420	0.000214904	0	3.43382	ABC transporter substrate-binding protein
cds1140	0.000214457	0	3.45759	NADH-quinone oxidoreductase subunit G
cds555	0.000213982	0	4.35417	adenylate kinase
cds267	0.000211356	0	4.91753	chorismate mutase
cds1345	0.000210947	0	5.341	exodeoxyribonuclease VII small subunit
cds830	0.000210917	0	4.47882	GTP cyclohydrolase I
cds359	0.000210288	0	3.50593	hypothetical protein
cds324	0.000210192	0	3.28524	elongation factor 4
cds1253	0.000209175	0	4.72519	hypothetical protein
cds1436	0.000209121	0	3.79638	hypothetical protein
cds520	0.00020815	0	3.69009	Kdo hydrolase subunit 2
cds249	0.000207619	0	3.6037	hypothetical protein
cds1115	0.000206054	0	3.93019	Maf-like protein
cds1296	0.000205803	0	3.67892	rRNA small subunit methyltransferase A
cds587	0.000205489	0	2.77839	menaquinone biosynthesis radical SAM protein
cds985	0.000205132	0	3.08484	phosphogluconate dehydratase
cds289	0.000204824	6.87887e-06	3.32897	MFS transporter
cds335	0.000203514	0	3.54321	biotin carboxylase
cds840	0.000202477	0	3.62434	alanine racemase
cds688	0.000202308	0	3.72953	hypothetical protein
cds42	0.000201878	0	3.3736	cytosine specific DNA methyltransferase
cds66	0.000199716	0	3.22946	peptide chain release factor 1
cds1116	0.000198462	0	3.27594	alanine--tRNA ligase
cds614	0.000197718	0	3.77724	succinyl-CoA:3-ketoacid-CoA transferase subunit B
cds1250	0.000196848	0	3.37321	ATP-dependent protease
cds295	0.000196596	0	5.9875	preprotein translocase subunit TatA
cds322	0.000195957	0	4.04118	flagellar assembly protein H
cds610	0.000195375	4.4545e-06	2.78168	iron(III) dicitrate transport protein FecA
cds782	0.000195343	0	3.55599	catalase
cds236	0.000194546	0	3.12468	adenine-specific DNA methyltransferase
cds570	0.000194217	0	3.39514	hypothetical protein
cds694	0.000193298	0	4.26306	outer membrane lipoprotein carrier protein
cds975	0.000192173	3.12625e-06	3.00385	hypothetical protein
cds34	0.000192119	0	4.26016	type IV secretory pathway protein
cds1021	0.000191497	0	4.63218	ATP synthase subunit B'
cds771	0.00019066	0	3.76408	hypothetical protein
cds914	0.000190622	0	4.22958	ferric uptake regulation protein
cds578	0.000190228	6.93822e-06	3.22876	lytic murein transglycosylase
cds930	0.000190167	0	3.31986	metallophosphoesterase
cds148	0.00018903	0	3.11317	delta-aminolevulinic acid dehydratase
cds824	0.000188736	2.54746e-06	2.97088	hypothetical protein
cds1158	0.000186898	0	3.76465	heptosyltransferase
cds808	0.000186662	0	5.47333	hypothetical protein
cds248	0.000186257	0	4.09551	membrane protein
cds1215	0.000185868	0	3.39161	energy transducer TonB
cds56	0.000185117	6.28449e-06	3.59398	urease accessory protein UreH
cds899	0.000184827	0	3.27178	dihydroorotate dehydrogenase 2
cds617	0.000183701	0	3.18581	acetone carboxylase subunit alpha
cds211	0.000183495	0	3.63086	glutathionylspermidine synthase
cds1295	0.000181703	0	3.34444	ribonuclease J
cds941	0.00018145	0	3.20106	membrane protein
cds606	0.000181094	0	3.38192	ribonucleotide-diphosphate reductase subunit alpha
cds453	0.000180664	0	3.22174	glycolate oxidase subunit GlcD
cds562	0.000177284	0	3.31177	2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase
cds1338	0.000176208	0	4.30802	phosphopantetheine adenylyltransferase
cds838	0.000175583	0	3.84874	amino acid ABC transporter permease
cds212	0.000175293	0	4.08475	membrane protein
cds274	0.00017524	0	3.40667	dipeptide ABC transporter substrate-binding protein DppA
cds11	0.000174765	0	3.65821	hypothetical protein
cds35	0.000174702	0	3.57891	mannose-6-phosphate isomerase
cds1284	0.000174076	0	3.42663	lipopolysaccharide 1%2C2-glucosyltransferase RfaJ
cds1217	0.000173696	0	3.89575	membrane protein
cds77	0.000172509	0	3.59623	RNA polymerase sigma factor RpoD
cds860	0.000169782	0	3.2918	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
cds895	0.000168708	0	4.88571	hypothetical protein
cds1407	0.000167401	0	3.92188	preprotein translocase subunit YajC
cds963	0.000167027	0	3.33434	nickel transport protein NixA
cds908	0.000166553	0	5.5	hypothetical protein
cds728	0.000166286	0	3.92934	osmoprotectant ABC transporter ATP-binding protein ProV
cds1365	0.000166014	0	3.08872	cation-transporting ATPase
cds1058	0.000165478	0	4.17949	purine-nucleoside phosphorylase DeoD
cds1123	0.000163715	2.12824e-06	3.29199	ribonuclease R
cds1227	0.000163177	0	3.92579	nicotinate-nucleotide pyrophosphorylase
cds121	0.000161942	0	3.34741	phospho-2-dehydro-3-deoxyheptonate aldolase
cds1231	0.000160047	0	3.82971	hypothetical protein
cds580	0.000159387	0	4.10784	hypothetical protein
cds332	0.000159194	0	3.76901	ribonucleotide-diphosphate reductase subunit beta
cds1154	0.000158771	0	3.89782	anthranilate phosphoribosyltransferase
cds873	0.000158664	0	5.46809	aspartyl/glutamyl-tRNA amidotransferase subunit C
cds651	0.000158129	0	3.23372	D-alanine--D-alanine ligase
cds207	0.000157639	0	3.30234	membrane protein
cds1126	0.00015744	0	3.45177	oligopeptide ABC transporter permease OppB
cds854	0.000156915	0	3.40117	prolipoprotein diacylglyceryl transferase
cds1004	0.000156632	0	3.50906	flagellar hook-associated protein FlgK
cds976	0.000154571	0	2.56345	DNA translocase FtsK
cds747	0.000154353	5.24568e-06	3.04989	hypothetical protein
cds510	0.000153916	0	3.65395	GTP-binding protein
cds3	0.000153578	0	4.01201	carbonic anhydrase IcfA
cds1366	0.000153507	0	4.30265	methyltransferase
cds907	0.000152883	0	3.31104	chemotaxis protein CheY
cds948	0.000151898	0	3.19171	S-adenosylmethionine--tRNA ribosyltransferase-isomerase
cds1211	0.0001517	0	4.47429	nicotinate-nucleotide adenylyltransferase
cds277	0.000151322	0	3.84722	dipeptide ABC transporter ATP-binding protein DppD
cds445	0.0001513	0	3.34086	sodium- and chloride-dependent transporter
cds1364	0.000150995	0	4.58219	membrane protein
cds872	0.000150776	0	3.70054	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
cds1257	0.000150642	0	4.2156	ribulose-phosphate 3-epimerase
cds215	0.000150182	0	3.52877	porphobilinogen deaminase
cds1204	0.000150082	0	5.67816	hypothetical protein
cds1102	0.000150004	0	3.51275	coproporphyrinogen III oxidase
cds223	0.000149554	0	5.10063	hypothetical protein
cds1329	0.000149449	0	3.47972	ABC transporter permease
cds1057	0.000148845	0	3.38577	membrane protein
cds1435	0.000148441	0	4.87179	hypothetical protein
cds156	0.000147909	0	3.69661	flagellar biosynthesis protein FliR
cds681	0.000147868	0	3.33062	membrane protein
cds1290	0.000146934	6.7967e-06	3.25262	isoleucine--tRNA ligase
cds37	0.000146908	0	3.69668	nodulation protein NolK
cds168	0.000146144	0	4.57643	hypothetical protein
cds585	0.000145894	0	3.95673	phosphoserine phosphatase SerB
cds358	0.000145651	0	3.75962	chemotaxis protein CheV
cds832	0.000145536	0	3.90547	5'-nucleotidase SurE
cds1085	0.000143891	0	3.49833	elongation factor Tu
cds906	0.000143221	0	3.56921	bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
cds24	0.000142454	0	4.31086	hypothetical protein
cds662	0.000142032	0	3.52037	peptidase M23
cds61	0.000140099	0	3.61404	urease subunit beta
cds128	0.000139879	0	3.25725	L-lactate permease LctP
cds39	0.000139168	0	3.3671	[NiFe] hydrogenase maturation protein HypF
cds1386	0.000138506	0	3.68705	chromosome replication initiator DnaA
cds1170	0.000138373	0	4.76309	30S ribosomal protein S13
cds1207	0.000138342	0	3.42733	hypothetical protein
cds193	0.000137748	0	3.02411	carboxylate transporter
cds871	0.000137453	0	3.40207	hypothetical protein
cds278	0.000137446	0	3.90706	dipeptide ABC transporter ATP-binding protein DppF
cds704	0.000136919	0	3.76696	trigger factor
cds499	0.000136361	0	3.40895	acetyl-CoA carboxylase carboxyl transferase subunit alpha
cds90	0.000135551	0	3.22261	methyl-accepting chemotaxis protein TlpB
cds732	0.000134628	0	3.5237	homoserine dehydrogenase
cds1062	0.000134486	0	3.97244	tRNA 2-thiocytidine biosynthesis protein TtcA
cds422	0.000134357	0	3.31335	potassium transporter
cds245	0.000134308	0	3.56393	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
cds938	0.000134099	0	3.92117	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
cds655	0.000133625	0	3.97597	ribose-phosphate pyrophosphokinase
cds83	0.00013331	0	3.30265	2-hydroxyacid dehydrogenase
cds271	0.000132973	0	3.22799	flagellar hook-associated protein FlgL
cds1298	0.000131025	0	3.7585	formyltetrahydrofolate hydrolase PurU
cds1233	0.000130903	0	3.27592	DNA internalization-related competence protein ComEC
cds301	0.000130794	0	3.22329	bifunctional pseudaminic acid cytidylyltransferase/UDP-2%2C4-diacetamido-2%2C4%2C6-trideoxy-beta-L-altropyranose hydrolase
cds446	0.00013066	0	3.21144	sodium- and chloride-dependent transporter
cds622	0.00013056	0	4.18029	hypothetical protein
cds1013	0.000130211	0	4.32836	biopolymer transport protein ExbD
cds823	0.000129065	0	3.61461	glyceraldehyde-3-phosphate dehydrogenase
cds1382	0.000128894	0	5.37356	lipoprotein
cds544	0.000128535	0	3.36316	hypothetical protein
cds809	0.000127559	0	1.81513	acetate kinase
cds280	0.000126524	0	3.74949	hypothetical protein
cds1060	0.000126357	0	3.13604	pyrimidine nucleoside transport protein NupC
cds1053	0.000125824	0	3.93405	glutamine ABC transporter substrate-binding protein GlnH
cds1206	0.000125292	0	3.71982	molecular chaperone DnaJ
cds875	0.00012526	0	3.40164	peptidylprolyl isomerase
cds545	0.000125033	0	3.50147	uroporphyrinogen decarboxylase
cds1179	0.000124608	0	5.7803	30S ribosomal protein S8
cds783	0.00012452	0	3.12121	outer membrane protein
cds652	0.000124392	0	4.09917	phosphatidylglycerophosphatase
cds1177	0.000124283	0	5.10084	50S ribosomal protein L18
cds331	0.000123619	0	4.3381	protein-L-isoaspartate O-methyltransferase
cds949	0.000123434	0	3.80819	rRNA small subunit methyltransferase G
cds911	0.000123118	0	3.6436	chaperone protein DnaJ
cds997	0.000123104	0	3.73016	adenylosuccinate lyase
cds548	0.000122464	0	3.20635	multidrug resistance protein
cds987	0.000121944	0	4.00292	6-phosphogluconolactonase
cds743	0.000121542	0	3.5529	hypothetical protein
cds719	0.000121494	0	3.60697	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
cds936	0.000121228	0	3.63379	homoserine kinase
cds898	0.000121003	0	3.43146	polyphosphate kinase
cds739	0.000120474	0	3.0166	inosine 5'-monophosphate dehydrogenase
cds203	0.000120038	0	3.15093	bifunctional methionine sulfoxide reductase subunits A/B
cds1193	0.000119831	0	4.39757	50S ribosomal protein L3
cds328	0.000119531	0	3.47246	UDP-glucose 4-epimerase
cds729	0.000119281	0	7.33333	hypothetical protein
cds1272	0.000119078	0	3.35513	type I restriction-modification system endonuclease
cds693	0.000119065	0	4.98394	hypothetical protein
cds316	0.00011813	0	3.35117	pseudouridine synthase
cds161	0.000118051	0	4.1773	elongation factor P
cds1323	0.000117949	1.45399e-06	3.2005	DNA polymerase III subunit alpha
cds163	0.000117876	0	4.54361	ABC transporter ATP-binding protein
cds1087	0.000117697	0	3.91031	hypothetical protein
cds1073	0.000117671	0	3.28187	elongation factor G
cds925	0.000116763	0	3.2186	lipid A core--O-antigen ligase
cds48	0.000116635	0	4.42807	hypothetical protein
cds624	0.000116266	0	2.88925	excinuclease ABC subunit A
cds615	0.000116115	0	3.09158	short-chain fatty acids transporter
cds609	0.000116089	0	3.37097	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
cds536	0.000116082	0	3.62729	hypothetical protein
cds288	0.000116049	2.16087e-06	4.0942	ATP-binding protein
cds228	0.000115782	0	3.66022	ABC transporter ATP-binding protein
cds414	0.000115287	0	3.57309	type I restriction-modification system methyltransferase
cds165	0.000115087	0	3.61926	CvpA family protein
cds4	0.00011486	0	4.03363	orotidine 5'-phosphate decarboxylase
cds268	0.000113567	0	3.34708	hypothetical protein
cds1223	0.000113562	0	3.46821	hypothetical protein
cds195	0.000113182	0	3.66667	1-deoxy-D-xylulose 5-phosphate reductoisomerase
cds977	0.000112902	0	3.34504	alpha-ketoglutarate permease
cds973	0.000111427	0	3.71767	bifunctional riboflavin kinase/FMN adenylyltransferase
cds679	0.000111318	0	3.69637	molybdenum cofactor guanylyltransferase
cds761	0.000111302	0	3.54573	guanosine 5'-monophosphate oxidoreductase
cds1270	0.000110466	0	3.16093	iron(III) dicitrate transport protein FecA
cds1351	0.00011005	0	3.79798	membrane protein
cds464	0.000109758	0	4.76149	cag pathogenicity island protein cag1
cds426	0.000109533	0	3.79574	molybdenum ABC transporter ATP-binding protein ModD
cds605	0.000108173	0	3.4349	membrane protein
cds1428	0.000108035	0	3.6613	lytic transglycosylase
cds21	0.000106881	0	3.30524	membrane protein
cds967	0.000106077	0	3.75321	hypothetical protein
cds508	0.000105596	0	3.23687	membrane protein
cds1402	0.000105471	0	4.49318	lipoprotein
cds1256	0.000105364	0	3.91867	fructose-1%2C6-bisphosphatase
cds1421	0.000105329	0	3.02037	penicillin-binding protein 2
cds1226	0.00010522	0	3.28519	adenine-specific DNA methyltransferase
cds135	0.000104676	0	4.15726	hypothetical protein
cds25	0.000104088	0	3.73364	ATP-dependent dethiobiotin synthetase BioD
cds157	0.000103879	0	3.11326	hypothetical protein
cds568	0.00010382	0	3.89758	hydrogenase biosynthesis protein HydD
cds297	0.000103096	0	2.96706	poly E-rich protein
cds160	0.000102576	0	3.62554	fructose-bisphosphate aldolase
cds531	0.00010254	0	3.71188	2-oxoglutarate-acceptor oxidoreductase subunit OorA
cds684	0.000102258	0	3.25641	tyrosine--tRNA ligase
cds226	0.000101911	0	3.48944	membrane protein
cds1146	0.000101674	0	3.64847	NADH-quinone oxidoreductase subunit M
cds467	0.000101587	0	3.22741	type IV secretion system protein
cds1056	0.000101215	0	2.99006	guanine permease
cds1106	0.000101206	0	4.32228	DNA replication regulator family protein
cds927	0.000100931	0	3.11944	flagellar biosynthesis protein FlhA
cds1200	0.000100892	0	4.92328	hypothetical protein
cds338	0.000100804	0	2.47979	membrane protein
cds523	0.000100671	0	1.90564	periplasmic protein TonB
cds283	0.000100632	0	5.09158	F0F1 ATPase subunit
cds1046	0.000100456	0	3.77089	MFS transporter
cds918	0.000100037	0	3.60939	flagellar motor switch protein FliM
cds189	9.99885e-05	0	3.36281	chaperone protein HtpG
cds841	9.88914e-05	0	3.24834	D-alanine/glycine permease
cds448	9.87386e-05	0	3.78489	DNA polymerase III subunit beta
cds643	9.84915e-05	0	3.79031	tRNA(Ile)-lysidine synthetase
cds630	9.84073e-05	0	3.48485	competence protein ComGF
cds1093	9.83799e-05	0	4.51667	hypothetical protein
cds124	9.81856e-05	0	4.00786	hypothetical protein
cds540	9.81637e-05	0	3.80261	methyl-accepting chemotaxis protein
cds1104	9.77178e-05	0	4.33333	RNA pyrophosphohydrolase
cds735	9.77021e-05	0	3.77885	thioredoxin reductase
cds579	9.76385e-05	0	3.74331	UTP--glucose-1-phosphate uridylyltransferase
cds152	9.76252e-05	0	3.51458	protease
cds1120	9.75326e-05	0	4.85185	single-stranded DNA-binding protein
cds116	9.71781e-05	0	4.34272	hypothetical protein
cds916	9.65267e-05	0	4.18622	hypothetical protein
cds412	9.62317e-05	2.63663e-06	3.37602	VirB4 family type IV secretion/conjugal transfer ATPase
